time,loss,left,right,up,down,highest_reward,average_reward,steps,games,step_per_games
364,0.015393049,1589,1454,496,560,7.0999985,1.3743088,4099,147,27
365,0.034347497,1605,1470,511,562,8.0999975,1.50617,4148,145,28
366,0.051618796,1574,1505,516,562,7.4999976,1.5142148,4157,143,29
367,0.060522847,1566,1463,530,570,10.400002,1.6252825,4129,137,30
368,0.064088166,1558,1471,530,567,7.1999974,1.4669152,4126,144,28
369,0.078642696,1563,1465,553,580,8.0999975,1.6011517,4161,139,29
370,0.06470023,1560,1462,531,570,7.4999976,1.4926487,4123,143,28
371,0.061659314,1546,1481,528,563,8.299997,1.5130382,4118,140,29
372,0.056846984,1571,1461,523,576,9.1,1.5696661,4131,141,29
373,0.05406039,1554,1466,518,573,7.0999985,1.5321554,4111,141,29
374,0.0458628,1562,1461,513,562,8.799999,1.5651029,4098,139,29
375,0.030280817,1593,1485,512,572,6.7999983,1.3993253,4162,147,28
376,0.033716656,1570,1491,510,560,6.9999976,1.5074779,4131,142,29
377,0.030500725,1583,1475,509,562,8.4,1.5398862,4129,140,29
378,0.03750212,1589,1483,511,557,8.5,1.5760851,4140,141,29
379,0.026766505,1582,1466,516,553,7.599999,1.4679357,4117,142,28
380,0.05008552,1602,1480,513,565,9.899998,1.6389878,4160,139,29
381,0.034358073,1560,1465,512,557,8.9,1.4667051,4094,143,28
382,0.063696116,1580,1473,524,566,7.0999985,1.5839227,4143,140,29
383,0.07441,1546,1476,539,567,8.7,1.6599059,4128,135,30
384,0.09178431,1529,1465,577,606,7.099998,1.4998778,4177,144,29
385,0.110135354,1474,1452,616,583,7.9999986,1.6815732,4125,136,30
386,0.11580081,1468,1437,607,597,9.7,1.7494507,4109,132,31
387,0.08521416,1481,1475,647,616,7.3999977,1.4205948,4219,149,28
388,0.08769115,1477,1426,620,594,7.499998,1.4800076,4117,141,29
389,0.10025043,1503,1434,598,584,8.7,1.5642369,4119,141,29
390,0.09973353,1502,1456,553,579,9.5,1.6479682,4090,137,29
391,0.07620376,1537,1448,556,575,9.1,1.4998521,4116,141,29
392,0.0674669,1550,1466,536,576,9.000002,1.6459036,4128,136,30
393,0.06714271,1569,1468,542,580,7.699999,1.5761936,4159,140,29
394,0.085425265,1540,1467,531,571,10.200002,1.7594525,4109,133,30
395,0.074061364,1515,1460,537,570,7.3999987,1.6181751,4082,136,30
396,0.065621905,1547,1498,567,590,7.999998,1.6022581,4202,141,29
397,0.0677816,1532,1468,543,579,8.399999,1.6373343,4122,136,30
398,0.053059883,1550,1472,524,572,8.4,1.6024746,4118,137,30
399,0.05720387,1537,1466,522,571,9.199999,1.5987769,4096,137,29
400,0.048001833,1558,1501,523,578,8.6,1.5598536,4160,140,29
401,0.049246673,1576,1471,518,573,9.200001,1.6785624,4138,136,30
402,0.043001253,1584,1504,517,573,8.199999,1.6087577,4178,140,29
403,0.0347873,1550,1483,514,574,8.799999,1.4932274,4121,143,28
404,0.048479132,1581,1502,520,556,9.600002,1.6190648,4159,139,29
405,0.05281878,1566,1497,531,568,8.700001,1.6116031,4162,140,29
406,0.04645035,1584,1486,520,579,8.599999,1.5520488,4169,142,29
407,0.043413524,1573,1504,531,587,8.699998,1.5334184,4195,142,29
408,0.057726186,1559,1463,535,576,9.900001,1.6547282,4133,137,30
409,0.08610296,1553,1472,543,566,8.599999,1.6707282,4134,137,30
410,0.066701226,1529,1447,539,578,8.4,1.7043219,4093,133,30
411,0.063757,1533,1456,536,567,8.9,1.5933263,4092,138,29
412,0.060069546,1539,1498,544,581,8.099998,1.6203483,4162,138,30
413,0.07760606,1556,1453,532,569,9.1,1.7240614,4110,135,30
414,0.05189016,1557,1490,528,568,8.699999,1.517714,4143,143,28
415,0.051352102,1565,1461,527,577,9.900001,1.6456879,4130,137,30
416,0.038473476,1594,1490,519,561,8.5,1.5944982,4164,140,29
417,0.032710567,1580,1490,510,576,9.100001,1.5446562,4156,142,29
418,0.045132034,1587,1511,505,562,10.100001,1.6378127,4165,138,30
419,0.033286035,1585,1465,506,561,8.800001,1.6451274,4117,137,30
420,0.018611554,1588,1481,504,567,8.6,1.5580409,4140,140,29
421,0.02932967,1589,1513,514,562,10.2000065,1.6681406,4178,139,30
422,0.026177768,1599,1488,516,553,8.6,1.5514176,4156,140,29
423,0.04669958,1556,1490,514,558,9.600004,1.6818335,4118,136,30
424,0.047834903,1582,1486,516,561,9.4,1.6892616,4145,135,30
425,0.03497759,1562,1480,508,562,8.700001,1.5895891,4112,139,29
426,0.03934435,1590,1486,510,567,10.5,1.6081604,4153,140,29
427,0.030173933,1580,1483,517,545,9.200003,1.5761186,4125,139,29
428,0.027429916,1594,1472,501,565,8.299999,1.5677375,4132,140,29
429,0.028253444,1571,1499,508,566,8.499999,1.550384,4144,140,29
430,0.035258844,1584,1482,504,563,10.000001,1.653494,4133,138,29
431,0.032830976,1581,1491,508,587,8.199998,1.5820712,4167,140,29
432,0.025044179,1596,1482,503,580,8.299998,1.5589505,4161,141,29
433,0.04098662,1549,1490,504,556,9.099998,1.702437,4099,135,30
434,0.045350965,1606,1463,521,562,8.399998,1.6822957,4152,136,30
435,0.024199631,1578,1466,509,572,7.8999987,1.5119736,4125,142,29
436,0.033484332,1591,1493,511,563,7.5999985,1.4839805,4158,143,29
437,0.02630295,1568,1459,499,571,8.299999,1.5887451,4097,139,29
438,0.03755432,1575,1467,521,572,8.499999,1.7280267,4135,132,31
439,0.04365518,1598,1466,522,565,9.900002,1.6490465,4151,138,30
440,0.027721308,1560,1482,510,567,9.0,1.6794345,4119,135,30
441,0.034932323,1560,1475,525,564,9.7,1.5838729,4124,139,29
442,0.047155123,1558,1450,525,558,9.300003,1.6948402,4091,134,30
443,0.05090728,1551,1487,530,576,8.5,1.6655145,4144,137,30
444,0.057813942,1546,1468,536,579,7.899998,1.5652435,4129,140,29
445,0.08290327,1523,1473,546,571,8.4,1.551761,4113,140,29
446,0.08601275,1519,1492,589,587,8.299999,1.5754217,4187,141,29
447,0.096781775,1474,1439,604,598,10.700003,1.7037156,4115,137,30
448,0.08996417,1451,1430,632,605,10.1,1.5872489,4118,139,29
449,0.09003504,1448,1410,647,611,11.800008,1.7099588,4116,136,30
450,0.043216288,1416,1412,678,598,8.299998,1.4833554,4104,142,28
451,0.026230717,1441,1419,691,600,7.3999987,1.4439629,4151,145,28
452,0.041841548,1423,1409,688,615,7.099999,1.496322,4135,142,29
453,0.029495299,1411,1396,675,606,8.5,1.4170722,4088,146,28
454,0.038205594,1402,1402,685,606,6.499999,1.4953576,4095,143,28
455,0.037620902,1421,1398,678,598,7.199999,1.4688376,4095,142,28
456,0.051914357,1445,1433,678,614,8.7,1.5611489,4170,142,29
457,0.06392315,1437,1413,649,601,8.700001,1.5262175,4100,141,29
458,0.0731767,1464,1462,634,604,8.6,1.5388066,4164,142,29
459,0.07441178,1502,1459,571,594,8.299999,1.6023967,4126,140,29
460,0.0614581,1543,1476,544,573,8.5,1.6523913,4136,136,30
461,0.046605058,1593,1491,525,561,10.100006,1.6747937,4170,138,30
462,0.036984604,1600,1477,506,574,10.900005,1.6455597,4157,140,29
463,0.012312904,1591,1484,497,563,8.099998,1.3868898,4135,149,27
464,0.017115686,1564,1484,491,563,8.099998,1.45207,4102,145,28
465,0.038297236,1579,1483,494,576,7.7999988,1.4143492,4132,147,28
466,0.02466133,1597,1495,493,578,7.2999983,1.4355253,4163,146,28
467,0.011805639,1577,1486,483,574,8.199999,1.4151434,4120,148,27
468,0.0136532,1597,1479,489,578,7.6999984,1.4924428,4143,144,28
469,0.015301314,1593,1468,491,569,8.6,1.427637,4121,146,28
470,0.0045051817,1564,1468,484,574,8.4,1.3765261,4090,147,27
471,0.009435595,1609,1478,502,567,8.899998,1.3979769,4156,147,28
472,0.006934808,1607,1473,503,563,7.399998,1.4492742,4146,145,28
473,0.018795392,1580,1478,500,560,7.0999985,1.4925184,4118,143,28
474,0.011477843,1578,1480,498,550,8.0999975,1.4129303,4106,145,28
475,0.03744908,1574,1496,498,561,9.199999,1.5770868,4129,140,29
476,0.026405234,1579,1478,515,561,8.700001,1.5929813,4133,139,29
477,0.03841134,1588,1493,513,573,8.700001,1.7565131,4167,134,31
478,0.03068991,1558,1508,518,564,8.699999,1.6287347,4148,138,30
479,0.032275725,1564,1483,515,576,8.4,1.6176637,4138,138,29
480,0.048830528,1546,1505,518,558,8.8,1.5998526,4127,139,29
481,0.06341211,1573,1471,528,569,8.199999,1.608498,4141,139,29
482,0.047294702,1547,1495,531,562,9.300001,1.6839157,4135,138,29
483,0.05343889,1545,1475,537,558,8.099998,1.5296212,4115,142,28
484,0.06010957,1587,1505,545,605,8.900002,1.6483243,4242,141,30
485,0.05559583,1537,1476,553,556,10.499998,1.6041946,4122,138,29
486,0.047537103,1546,1470,533,567,7.999998,1.5342546,4116,139,29
487,0.04486424,1536,1466,529,561,8.199999,1.5444995,4092,140,29
488,0.031209202,1554,1466,504,584,8.4,1.5372664,4108,139,29
489,0.05105201,1565,1478,514,576,8.8,1.720298,4133,133,31
490,0.048884638,1576,1469,507,581,9.500003,1.7310889,4133,134,30
491,0.025484711,1578,1463,503,561,9.5,1.5454788,4105,140,29
492,0.0353074,1558,1469,499,560,9.900001,1.6644614,4086,136,30
493,0.030160148,1572,1474,492,568,8.4,1.5232563,4106,140,29
494,0.033359062,1578,1497,510,545,9.299997,1.6347677,4130,139,29
495,0.03167392,1614,1516,510,575,10.1,1.6236043,4215,141,29
496,0.031059157,1566,1479,500,569,8.199999,1.5977616,4114,137,30
497,0.017521434,1593,1485,514,564,8.199999,1.4777163,4156,144,28
498,0.015795454,1591,1468,504,555,8.800001,1.4702746,4118,143,28
499,0.036993794,1582,1491,505,565,10.4000025,1.7029663,4143,136,30
500,0.023730604,1579,1488,511,562,9.4,1.6798288,4140,135,30
501,0.028374817,1586,1493,505,564,8.599999,1.5749736,4148,140,29
502,0.02663121,1590,1481,503,574,9.300003,1.6510111,4148,137,30
503,0.029650938,1583,1491,503,564,9.1,1.5932842,4141,139,29
504,0.034292124,1572,1470,505,555,7.5999985,1.5397347,4102,139,29
505,0.045183938,1597,1482,522,569,9.300001,1.7181274,4170,134,31
506,0.035479795,1586,1494,504,570,9.0999975,1.5232044,4154,142,29
507,0.03038738,1563,1504,502,555,9.1,1.683776,4124,135,30
508,0.03973828,1569,1468,503,549,9.399999,1.5894573,4089,138,29
509,0.033146318,1602,1498,522,556,9.200001,1.7509551,4178,136,30
510,0.05227817,1583,1510,506,563,9.7,1.7674174,4162,133,31
511,0.041604232,1569,1497,515,574,8.800001,1.6183368,4155,140,29
512,0.038925033,1567,1490,510,565,10.500004,1.7646402,4132,134,30
513,0.04562361,1564,1480,509,541,10.000001,1.5464072,4094,140,29
514,0.04041106,1564,1458,509,572,11.100006,1.6934413,4103,136,30
515,0.045851216,1569,1474,514,546,9.200001,1.6835709,4103,135,30
516,0.030762197,1585,1498,517,554,9.900005,1.67903,4154,137,30
517,0.034625247,1590,1491,512,562,10.400007,1.692922,4155,137,30
518,0.018377475,1586,1472,500,562,8.0999975,1.5315751,4120,141,29
519,0.024883587,1597,1471,501,570,8.7,1.5891738,4139,140,29
520,0.021442497,1609,1486,496,571,8.099998,1.4599931,4162,145,28
521,0.02329236,1603,1486,507,563,8.499998,1.4947568,4159,144,28
522,0.048104573,1566,1499,505,563,8.499999,1.7247983,4133,133,31
523,0.049637366,1605,1479,512,570,10.700004,1.6503816,4166,138,30
524,0.040024396,1569,1489,521,570,8.4,1.6367053,4149,138,30
525,0.05984934,1581,1509,528,581,8.299998,1.574801,4199,142,29
526,0.064703,1576,1457,529,569,7.7999973,1.5291674,4131,142,29
527,0.08220121,1528,1440,558,586,10.1,1.6043023,4112,139,29
528,0.08642823,1533,1479,556,561,8.700001,1.5090557,4129,141,29
529,0.08351741,1509,1438,564,587,9.499999,1.569642,4098,138,29
530,0.1091214,1541,1468,574,581,10.100001,1.8026398,4164,133,31
531,0.09894899,1533,1478,562,571,9.100001,1.7020009,4144,135,30
532,0.09028759,1512,1468,546,576,9.1,1.6050444,4102,137,29
533,0.10961262,1528,1458,551,583,8.6,1.7065271,4120,135,30
534,0.08282654,1547,1475,551,569,8.6,1.7302005,4142,134,30
535,0.08248694,1565,1475,543,597,7.6999984,1.5264097,4180,142,29
536,0.08081267,1568,1482,546,576,9.0,1.5426636,4172,142,29
537,0.09487664,1574,1458,548,567,9.4,1.7063156,4147,136,30
538,0.097509876,1544,1468,564,561,9.8,1.8482696,4137,131,31
539,0.081144676,1511,1459,581,580,9.599999,1.5671244,4131,140,29
540,0.076865636,1494,1457,617,582,8.299999,1.5501907,4150,141,29
541,0.08058769,1444,1451,630,584,9.400003,1.6312215,4109,137,29
542,0.05834181,1481,1446,658,594,9.800004,1.5737951,4179,143,29
543,0.08290059,1452,1446,649,595,9.8,1.6851016,4142,138,30
544,0.0637499,1438,1435,641,589,8.9,1.5853012,4103,141,29
545,0.070366435,1451,1449,655,595,10.600004,1.6797088,4150,139,29
546,0.07221927,1468,1425,635,579,9.4,1.704015,4107,134,30
547,0.090564415,1462,1442,633,592,8.699997,1.6323056,4129,137,30
548,0.0776295,1469,1469,626,593,9.600001,1.6159472,4157,140,29
549,0.09423361,1472,1444,599,578,9.599998,1.7003884,4093,133,30
550,0.08618415,1509,1454,606,583,8.399998,1.527936,4152,142,29
551,0.09051591,1521,1440,576,566,10.100001,1.7460855,4103,133,30
552,0.07272042,1517,1465,586,573,9.299999,1.6392641,4141,138,30
553,0.07378945,1534,1451,542,573,9.3,1.5817786,4100,139,29
554,0.07149789,1554,1486,540,562,8.699999,1.6239233,4142,138,30
555,0.045879163,1551,1480,526,557,9.099999,1.6131723,4114,137,30
556,0.027792556,1576,1476,510,569,8.5,1.586224,4131,140,29
557,0.046718262,1587,1489,514,566,8.700001,1.8010327,4156,131,31
558,0.032257814,1602,1479,510,566,9.5,1.7164043,4157,135,30
559,0.02584403,1583,1485,506,562,9.700005,1.653044,4136,138,29
560,0.036641143,1587,1471,504,560,11.200006,1.7018415,4122,136,30
561,0.038970675,1585,1472,505,562,9.900005,1.7053567,4124,135,30
562,0.03008717,1590,1487,505,560,10.2000065,1.6382641,4142,137,30
563,0.03188759,1595,1498,506,563,10.600001,1.7054281,4162,138,30
564,0.024756676,1601,1477,491,570,9.1,1.6348858,4139,138,29
565,0.02225911,1600,1482,514,558,8.099998,1.6053666,4154,138,30
566,0.0275234,1596,1480,505,562,9.8,1.7010113,4143,136,30
567,0.023786826,1573,1491,502,561,8.700001,1.677536,4127,135,30
568,0.028408244,1601,1490,519,566,8.399998,1.6084028,4176,141,29
569,0.036473174,1592,1475,502,562,8.5,1.5040165,4131,141,29
570,0.05562113,1589,1482,523,562,10.1,1.753968,4156,136,30
571,0.04053728,1574,1480,535,549,8.5,1.5426269,4138,141,29
572,0.06591873,1540,1469,553,544,9.4,1.6889167,4106,136,30
573,0.06289428,1547,1475,544,552,9.300001,1.7083516,4118,134,30
574,0.059881408,1532,1463,538,562,8.6,1.5984837,4095,139,29
575,0.073991485,1568,1493,560,571,9.8,1.7092296,4192,137,30
576,0.069757074,1548,1471,560,557,10.600001,1.7690743,4136,133,31
577,0.09100244,1541,1464,553,562,11.600003,1.6339059,4120,138,29
578,0.07158903,1533,1504,566,561,9.1,1.664623,4164,137,30
579,0.09725793,1525,1477,591,572,8.900002,1.6491934,4165,137,30
580,0.07655861,1506,1439,586,579,7.699999,1.5589026,4110,140,29
581,0.08454277,1500,1453,595,566,8.299999,1.5812323,4114,138,29
582,0.07998848,1516,1448,596,574,8.399999,1.5894513,4134,139,29
583,0.08391162,1524,1465,601,580,9.8,1.6573842,4170,138,30
584,0.09460363,1481,1459,604,569,10.300001,1.5985144,4113,140,29
585,0.10879655,1491,1474,609,560,10.200004,1.6449424,4134,136,30
586,0.08560902,1509,1457,619,551,11.100006,1.7341614,4136,136,30
587,0.09513602,1520,1447,613,567,10.900004,1.8313218,4147,133,31
588,0.082898185,1493,1469,624,547,10.100004,1.643622,4133,140,29
589,0.101840205,1517,1462,596,540,9.500004,1.9458057,4115,127,32
590,0.095231704,1510,1455,585,563,11.300002,1.7544345,4113,132,31
591,0.09556107,1528,1453,581,552,10.0,1.7159437,4114,134,30
592,0.08997016,1552,1470,552,564,8.900002,1.6836854,4138,136,30
593,0.07213694,1578,1486,535,562,10.300005,1.7694286,4161,134,31
594,0.042315576,1555,1470,512,553,8.199999,1.5885798,4090,139,29
595,0.034933977,1591,1491,504,558,9.900001,1.6275561,4144,138,30
596,0.04837332,1642,1507,509,573,12.400011,1.800187,4231,136,31
597,0.043278266,1609,1480,501,566,10.700003,1.7294011,4156,135,30
598,0.024154708,1582,1484,499,553,12.000005,1.6531061,4118,137,30
599,0.04900869,1578,1475,493,562,10.200001,1.8455186,4108,129,31
600,0.04185462,1581,1494,498,560,7.8999977,1.6862062,4133,136,30
601,0.039140463,1579,1485,500,563,10.0,1.7629011,4127,134,30
602,0.039597612,1623,1493,512,552,10.000004,1.6993037,4180,138,30
603,0.020477673,1585,1492,494,562,8.700001,1.5169832,4133,140,29
604,0.03350119,1579,1476,504,549,8.199999,1.5957863,4108,136,30
605,0.04419182,1565,1486,498,548,10.000001,1.5931389,4097,137,29
606,0.04609524,1566,1463,489,562,9.6,1.6657575,4080,135,30
607,0.044541758,1581,1483,509,568,10.5,1.7062273,4141,135,30
608,0.050151434,1584,1497,526,568,10.200003,1.6934828,4175,137,30
609,0.07024082,1554,1480,536,565,8.700001,1.7809409,4135,131,31
610,0.08193003,1511,1458,574,571,9.300002,1.6455492,4114,137,30
611,0.08409183,1531,1490,579,589,10.000002,1.8243233,4189,134,31
612,0.087830365,1503,1468,599,568,10.500002,1.7072957,4138,136,30
613,0.09166137,1480,1455,603,556,8.599999,1.671957,4094,135,30
614,0.0707625,1496,1469,605,553,10.100002,1.811106,4123,133,31
615,0.06468324,1521,1451,628,550,10.300003,1.6046727,4150,143,29
616,0.06213956,1497,1433,625,558,8.799999,1.5736183,4113,142,28
617,0.06276553,1498,1477,614,554,10.200004,1.6397276,4143,139,29
618,0.07172399,1483,1442,647,581,11.100005,1.7422084,4153,137,30
619,0.068666495,1443,1431,640,557,8.600001,1.6093564,4071,136,29
620,0.103979886,1475,1456,645,573,9.5,1.8739674,4149,131,31
621,0.07407674,1475,1435,621,586,9.900002,1.6868573,4117,135,30
622,0.07142997,1472,1477,602,571,9.700001,1.617271,4122,136,30
623,0.07312262,1501,1452,594,577,10.1,1.6580245,4124,137,30
624,0.0971939,1516,1477,578,586,10.4000025,1.7301639,4157,137,30
625,0.07000044,1541,1475,559,598,10.600001,1.6043357,4173,141,29
626,0.070893645,1533,1483,534,577,10.1,1.5981804,4127,139,29
627,0.068170376,1538,1469,533,573,10.100002,1.7492803,4113,134,30
628,0.05763207,1575,1493,542,581,10.300003,1.6247171,4191,140,29
629,0.054644655,1550,1466,517,581,8.800001,1.5588459,4114,140,29
630,0.036738273,1571,1495,534,585,8.6,1.6225064,4185,139,30
631,0.04462679,1560,1466,515,573,9.900002,1.6252537,4114,138,29
632,0.048030104,1555,1485,521,579,10.100002,1.6356016,4140,139,29
633,0.033767954,1569,1491,525,578,9.4,1.5651195,4163,142,29
634,0.05063248,1549,1455,505,578,10.500002,1.6755792,4087,137,29
635,0.029737577,1569,1486,523,577,9.399999,1.5289267,4155,142,29
636,0.060867116,1559,1487,524,585,10.600002,1.829432,4155,131,31
637,0.04755472,1540,1452,512,565,10.300003,1.7369598,4069,132,30
638,0.053347237,1542,1475,514,587,10.700005,1.7853305,4118,134,30
639,0.05350243,1549,1485,518,588,9.100001,1.6919783,4140,137,30
640,0.037413884,1549,1466,508,569,9.700001,1.7503644,4092,135,30
641,0.04448183,1572,1505,507,579,8.9,1.6908455,4163,136,30
642,0.06543243,1585,1511,533,579,11.4000025,1.9024214,4208,132,31
643,0.033676818,1575,1467,526,559,8.6,1.6680627,4127,137,30
644,0.032072928,1564,1465,501,597,9.000001,1.5224357,4127,143,28
645,0.03193042,1541,1469,505,586,9.4,1.5365745,4101,141,29
646,0.032094494,1572,1484,515,567,9.1,1.614111,4138,138,29
647,0.046640534,1568,1485,515,583,10.400003,1.7009856,4151,137,30
648,0.042923033,1580,1465,512,578,8.700001,1.5879784,4135,139,29
649,0.031683713,1556,1496,522,578,9.299999,1.6215535,4152,139,29
650,0.049429208,1526,1479,508,571,9.199998,1.6784744,4084,135,30
651,0.054167155,1541,1491,517,556,9.700005,1.6199734,4105,137,29
652,0.040537056,1570,1463,518,569,8.7,1.6647798,4120,137,30
653,0.042263985,1558,1466,519,566,9.400001,1.726525,4109,133,30
654,0.051434793,1568,1473,527,566,8.700001,1.7613425,4134,134,30
655,0.045820404,1553,1485,521,579,8.299999,1.5731493,4138,140,29
656,0.055471983,1569,1488,529,572,8.800001,1.6156305,4158,140,29
657,0.05190024,1556,1479,513,585,9.099998,1.6715684,4133,136,30
658,0.060525384,1584,1494,516,568,9.099998,1.6620108,4162,139,29
659,0.075626835,1572,1486,535,563,8.900002,1.7064947,4156,136,30
660,0.06949764,1575,1483,528,568,8.4,1.5558954,4154,141,29
661,0.06705713,1558,1481,525,568,9.199999,1.734509,4132,134,30
662,0.06496241,1568,1483,521,563,8.700001,1.6099617,4135,139,29
663,0.065422244,1571,1468,523,549,8.5,1.6803676,4111,135,30
664,0.06959784,1602,1471,533,564,8.800001,1.6465446,4170,143,29
665,0.064804964,1619,1484,529,556,9.500001,1.7701507,4188,138,30
666,0.06811153,1590,1477,513,549,7.999997,1.5779822,4129,139,29
667,0.065263435,1575,1479,529,551,9.299999,1.8045701,4134,133,31
668,0.08223631,1580,1473,526,571,10.200002,1.6611547,4150,139,29
669,0.06311673,1569,1489,522,560,8.800001,1.5491766,4140,140,29
670,0.0740545,1584,1489,528,532,9.199999,1.8221853,4133,134,30
671,0.06433966,1602,1471,523,560,11.200003,1.6531979,4156,138,30
672,0.072368525,1575,1470,513,554,9.299999,1.7884462,4112,133,30
673,0.08175996,1558,1502,528,553,8.599999,1.6252813,4141,136,30
674,0.06433397,1575,1488,528,555,10.600004,1.6446435,4146,139,29
675,0.07250246,1568,1476,533,523,9.900001,1.7459239,4100,132,31
676,0.11151993,1553,1474,539,551,10.200001,1.671069,4117,136,30
677,0.07965053,1574,1511,543,559,10.1,1.7514902,4187,135,31
678,0.09439175,1538,1467,565,539,10.700005,1.7299563,4109,133,30
679,0.082848154,1543,1451,573,549,8.599999,1.6371939,4116,135,30
680,0.09691292,1516,1464,596,554,10.199999,1.89254,4130,129,32
681,0.077925734,1506,1450,603,553,10.400002,1.6697202,4112,137,30
682,0.0804599,1505,1447,611,566,9.0,1.586338,4129,138,29
683,0.069826916,1481,1479,632,571,10.300001,1.758681,4163,134,31
684,0.08663424,1502,1445,629,567,10.100001,1.6394135,4143,139,29
685,0.10133536,1480,1447,636,584,9.299999,1.6782467,4147,136,30
686,0.10043267,1480,1446,631,583,11.200003,1.9639597,4140,130,31
687,0.074638344,1490,1462,639,589,9.700001,1.7256439,4180,137,30
688,0.0855961,1487,1457,613,591,11.200003,1.8719602,4148,131,31
689,0.09249222,1487,1447,624,584,10.800004,1.7480662,4142,134,30
690,0.08977486,1514,1461,613,586,8.900001,1.6732132,4174,138,30
691,0.09521377,1489,1445,581,572,9.5,1.6868831,4087,133,30
692,0.09368261,1499,1471,559,575,9.600002,1.7220011,4104,135,30
693,0.06439105,1556,1484,549,573,9.700003,1.8335633,4162,133,31
694,0.06758721,1566,1487,524,575,10.199999,1.7651947,4152,134,30
695,0.066311955,1570,1465,522,564,9.900002,1.8153332,4121,133,30
696,0.047533922,1589,1462,519,570,9.4,1.6021236,4140,139,29
697,0.048306745,1581,1489,512,572,9.3,1.6957366,4154,135,30
698,0.053815354,1576,1489,510,571,10.000001,1.7018309,4146,138,30
699,0.05351489,1585,1475,514,564,11.800003,1.7745503,4138,133,31
700,0.06804954,1613,1522,521,592,11.400007,1.8010334,4248,137,31
701,0.041554093,1588,1482,507,574,9.600002,1.6198726,4151,139,29
702,0.044367068,1569,1474,503,566,10.000001,1.6611845,4112,136,30
703,0.03675867,1565,1477,507,556,9.900002,1.6387062,4105,135,30
704,0.03438736,1591,1498,502,567,9.900001,1.7334754,4158,134,31
705,0.04245858,1593,1483,512,575,10.2,1.6116236,4163,138,30
706,0.0434251,1594,1502,514,565,9.400003,1.7263446,4175,135,30
707,0.043757305,1594,1498,504,574,9.800003,1.7543625,4170,134,31
708,0.053792175,1597,1473,513,564,11.200006,1.8536513,4147,132,31
709,0.067012586,1589,1478,504,558,10.7,1.8049866,4129,133,31
710,0.058800694,1574,1479,511,559,10.900005,1.8207833,4123,132,31
711,0.05072224,1603,1496,508,573,9.400002,1.7982515,4180,134,31
712,0.04551831,1587,1488,507,571,9.400002,1.7405467,4153,136,30
713,0.04460169,1584,1481,513,552,9.399999,1.6587871,4130,137,30
714,0.050745763,1604,1480,509,558,8.799999,1.7942879,4151,133,31
715,0.051142674,1572,1481,509,560,9.700001,1.8526907,4122,129,31
716,0.049542487,1611,1516,515,569,11.200006,1.735785,4211,137,30
717,0.041689567,1587,1472,514,567,9.5,1.7428232,4140,134,30
718,0.06640175,1556,1492,514,575,10.399999,1.7739645,4137,133,31
719,0.052489482,1574,1495,528,566,10.400002,1.8318495,4163,133,31
720,0.063492335,1552,1473,510,567,10.000002,1.7459996,4102,133,30
721,0.059950165,1568,1494,526,589,9.3,1.6591792,4177,140,29
722,0.07166168,1559,1491,528,575,8.799999,1.6898851,4153,136,30
723,0.06607848,1540,1473,524,560,9.700001,1.7165954,4097,133,30
724,0.06013972,1567,1486,518,581,9.2,1.6551996,4152,138,30
725,0.071871474,1555,1470,515,567,10.200005,1.7282183,4107,136,30
726,0.065393746,1551,1465,533,570,9.200001,1.71068,4119,133,30
727,0.08126692,1550,1483,543,563,8.700001,1.7695075,4139,133,31
728,0.066323146,1553,1464,526,561,9.4,1.6088184,4104,137,29
729,0.07757709,1576,1494,530,565,9.700001,1.9189411,4165,129,32
730,0.0693704,1563,1468,520,558,9.299999,1.7205867,4109,133,30
731,0.048676454,1558,1478,522,571,10.100001,1.8128338,4129,133,31
732,0.040904127,1567,1509,515,564,9.099998,1.7150155,4155,135,30
733,0.050106365,1567,1473,527,561,10.600001,1.8238833,4128,132,31
734,0.048995428,1569,1470,504,579,10.800007,1.7444662,4122,135,30
735,0.03716405,1571,1515,503,582,11.000001,1.638286,4171,139,30
736,0.055525646,1563,1480,506,558,11.800004,1.8700001,4107,130,31
737,0.053967994,1553,1490,504,566,10.700006,1.8600028,4113,131,31
738,0.037832383,1572,1480,508,563,10.600002,1.7161509,4123,134,30
739,0.048052415,1576,1472,504,568,11.500007,1.8474734,4120,132,31
740,0.040080037,1547,1488,507,579,9.700001,1.7049236,4121,134,30
741,0.04283485,1582,1491,518,569,10.100005,1.7563437,4160,135,30
742,0.04111986,1603,1498,520,569,10.100002,1.7622653,4190,134,31
743,0.053063765,1561,1476,517,557,9.099999,1.7087303,4111,135,30
744,0.06825479,1595,1494,530,574,9.699999,1.7188863,4193,136,30
745,0.073148146,1584,1489,532,581,7.5999985,1.5172696,4186,143,29
746,0.083789736,1522,1457,548,570,11.200003,1.8044888,4097,130,31
747,0.07921472,1551,1474,547,579,9.4,1.6608504,4151,136,30
748,0.10128894,1507,1471,561,582,10.100001,1.8282434,4121,130,31
749,0.10654756,1513,1459,578,571,10.000002,1.8078353,4121,130,31
750,0.09130817,1515,1468,592,575,10.300003,1.6558532,4150,138,30
751,0.08180321,1492,1466,606,591,10.000002,1.6054609,4155,140,29
752,0.088214226,1517,1473,583,583,9.2,1.9194404,4156,128,32
753,0.0772808,1508,1446,589,584,9.800001,1.7421833,4127,132,31
