time,loss,left,right,up,down,highest_reward,average_reward,steps,games,step_per_games
696,0.0000017839011,1285,1437,646,712,6.699999,1.26539,4080,151,27
697,0.0000015149719,1297,1442,649,731,6.699999,1.2792405,4119,151,27
698,0.0000015050165,1296,1443,652,717,8.199999,1.3101243,4108,150,27
699,8.821556e-8,1307,1445,650,737,6.699999,1.2647479,4139,153,27
700,9.073347e-7,1303,1439,643,725,7.5999985,1.3361535,4110,149,27
701,6.985819e-7,1313,1445,662,729,6.7999983,1.2818006,4149,152,27
702,7.105234e-7,1299,1446,648,739,8.4,1.287413,4132,152,27
703,0.000014334227,1301,1463,660,722,7.6999984,1.3124676,4146,151,27
704,-0.0000024282506,1290,1449,644,733,6.0999994,1.2703818,4116,152,27
705,1.5481027e-7,1298,1439,659,722,6.5999985,1.2445827,4118,153,26
706,3.3882608e-7,1280,1457,657,735,5.099999,1.2636454,4129,152,27
707,2.7285918e-7,1300,1455,653,732,5.9999995,1.2569062,4140,153,27
708,0.00030927057,1313,1444,643,724,7.299999,1.2918262,4124,151,27
709,-0.0006700407,1292,1472,650,719,7.2999988,1.2988607,4133,151,27
710,3.3929118e-7,1321,1461,649,732,6.099999,1.308357,4163,151,27
711,4.852864e-7,1318,1423,646,746,7.3999987,1.2768909,4133,153,27
712,3.6879964e-8,1306,1440,656,725,8.5,1.3048197,4127,150,27
713,1.331235e-7,1304,1454,669,729,5.799999,1.2928996,4156,152,27
714,5.13351e-7,1302,1431,646,730,7.7999988,1.2978077,4109,150,27
715,5.76575e-7,1295,1454,647,709,7.7999983,1.2973182,4105,150,27
716,4.8674076e-7,1296,1444,642,726,7.099999,1.3184985,4108,149,27
717,7.775741e-7,1293,1426,653,722,6.399999,1.2777215,4094,150,27
718,5.3466164e-7,1293,1432,645,721,8.099998,1.2888513,4091,150,27
719,3.5339676e-7,1287,1413,645,726,4.7999997,1.207932,4071,153,26
720,6.369494e-7,1299,1431,661,740,5.299999,1.2385601,4131,154,26
721,2.1480224e-7,1302,1452,646,728,6.299999,1.2652111,4128,152,27
722,4.7296425e-7,1296,1415,643,729,6.299999,1.2568921,4083,151,27
723,6.640545e-7,1299,1456,651,732,7.6999984,1.2851597,4138,152,27
724,7.0465654e-7,1303,1438,656,729,6.6999984,1.3225136,4126,149,27
725,6.457285e-7,1316,1448,648,732,7.8999987,1.3284969,4144,150,27
726,5.6923176e-7,1287,1451,659,736,5.4999986,1.267721,4133,152,27
727,1.5103294e-7,1299,1465,653,732,5.799999,1.2707859,4149,153,27
728,2.0934165e-7,1301,1442,649,719,7.6999984,1.3058602,4111,150,27
729,6.094976e-7,1296,1443,656,735,6.199999,1.2686417,4130,152,27
730,0.0000011047836,1293,1438,644,732,6.299999,1.291208,4107,150,27
731,-5.350508e-9,1299,1463,642,708,7.999998,1.2936751,4112,151,27
732,6.0858105e-7,1302,1442,650,730,6.0999994,1.286346,4124,151,27
733,0.0000013453589,1287,1438,657,735,5.399999,1.2859343,4117,151,27
734,-0.000007833935,1285,1460,642,736,6.7999997,1.2691709,4123,153,26
735,2.9317195e-7,1299,1450,661,725,5.2999988,1.2847862,4135,151,27
736,2.3170723e-7,1300,1449,650,736,6.3999987,1.2881479,4135,151,27
737,0.0001759799,1292,1432,641,728,7.299999,1.2835555,4093,150,27
738,5.690975e-7,1301,1443,641,715,7.8999987,1.3122419,4100,150,27
739,2.263534e-7,1315,1440,655,736,6.399999,1.2817152,4146,152,27
740,5.916872e-7,1297,1441,643,722,6.399999,1.2665594,4103,151,27
741,4.744463e-7,1302,1453,649,738,6.7999983,1.2804662,4142,152,27
742,1.988398e-7,1302,1445,648,721,8.299999,1.2862953,4116,151,27
743,5.118278e-7,1279,1427,642,734,6.2999988,1.2471806,4082,152,26
744,2.4026667e-9,1309,1441,645,733,6.299999,1.2653567,4128,152,27
745,6.61497e-7,1308,1425,642,730,6.5999985,1.2821906,4105,151,27
746,0.00000128072,1300,1455,651,740,6.699999,1.259332,4146,153,27
747,3.969666e-7,1303,1443,652,740,5.299999,1.265706,4138,152,27
